14,54;June 22 2017;42908
14,49;June 23 2017;42909
14,51;June 26 2017;42912
14,33;June 27 2017;42913
14,53;June 28 2017;42914
14,62;June 29 2017;42915
14,41;June 30 2017;42916
14,60;July 3 2017;42919
14,66;July 4 2017;42920
14,74;July 5 2017;42921
15,05;July 6 2017;42922
15,00;July 7 2017;42923
15,05;July 10 2017;42926
14,99;July 11 2017;42927
15,16;July 12 2017;42928
15,39;July 13 2017;42929
15,39;July 14 2017;42930
15,49;July 17 2017;42933
15,27;July 18 2017;42934
15,22;July 19 2017;42935
15,22;July 20 2017;42936
15,03;July 21 2017;42937
14,97;July 24 2017;42940
15,33;July 25 2017;42941
15,36;July 26 2017;42942
15,40;July 27 2017;42943
15,27;July 28 2017;42944
15,33;July 31 2017;42947
15,40;Aug 1 2017;42948
15,83;Aug 2 2017;42949
15,85;Aug 3 2017;42950
15,93;Aug 4 2017;42951
16,08;Aug 7 2017;42954
16,02;Aug 8 2017;42955
15,81;Aug 9 2017;42956
15,72;Aug 10 2017;42957
15,44;Aug 11 2017;42958
15,50;Aug 14 2017;42961
15,56;Aug 16 2017;42963
15,43;Aug 17 2017;42964
15,51;Aug 18 2017;42965
15,37;Aug 21 2017;42968
15,26;Aug 22 2017;42969
15,24;Aug 23 2017;42970
15,21;Aug 24 2017;42971
15,23;Aug 25 2017;42972
15,18;Aug 28 2017;42975
14,98;Aug 29 2017;42976
14,96;Aug 30 2017;42977
15,04;Aug 31 2017;42978
15,11;Sep 1 2017;42979
15,20;Sep 4 2017;42982
15,13;Sep 5 2017;42983
15,08;Sep 6 2017;42984
14,98;Sep 7 2017;42985
14,96;Sep 8 2017;42986
15,43;Sep 11 2017;42989
15,54;Sep 12 2017;42990
15,63;Sep 13 2017;42991
15,49;Sep 14 2017;42992
